contractsymbol,Ticker,type,K,S,𝛔,T,r,LSMC Normal μ,LSMC Poly μ,LSMC CV μ,MC μ,BS,LSMC Poly SE,LSMC Normal SE,LSMC CV SE,MC SE,LSMC Normal CI,LSMC Poly CI,LSMC CV CI,MC CI,Observed,LSMC Normal error,LSMC Poly error,LSMC CV error,MC error,BS error,LSMC Normal Early Exercise,LSMC Poly Early Exercise,LSMC CV Early Exercise,MC Early Exercise
IWM230317P00185000,iwm,Put,185.0,192.52,0.2165605688476562,30,0.03760999917984,1.354583207660537,2.3464425635267623,2.458616284295859,2.3424546166785287,2.3987945020638435,0.022416213699063416,0.008669847534621675,0.02335324658242162,0.019321011813284227,"[1.338461209691909, 1.370705205629165]","[2.304758537333976, 2.3881265897195485]","[2.4151898004437298, 2.502042768147988]","[2.3065262670781803, 2.378382966278877]",1.96,0.6054167923394629,0.3864425635267623,0.498616284295859,0.38245461667852876,0.4387945020638435,1.0442112944033064,0.0523519385370812,0.05982178223201551,0.05633988538531476
IWM230317P00185000,iwm,Put,185.0,194.34,0.2275467871093749,30,0.0380900001525878,1.2422286063446242,2.1219477689430253,2.1837972708504076,2.1952966069754094,2.175310405648972,0.01761171553267837,0.009389587574084054,0.015618656686203235,0.019683414831949998,"[1.2247682171980874, 1.259688995491161]","[2.089197937886823, 2.1546975999992277]","[2.1547536284608353, 2.21284091323998]","[2.1586943515529087, 2.23189886239791]",1.65,0.40777139365537574,0.47194776894302537,0.5337972708504077,0.5452966069754095,0.5253104056489719,0.9330817993043476,0.05336263670594654,0.008486865201435823,0.01998620132643758
IWM230317P00185000,iwm,Put,185.0,194.55,0.2266923034667968,29,0.0384299993515014,1.139031226806086,2.0104276126051093,2.001251216201402,1.9893438276919229,2.03703431473955,0.012558101380920762,0.008953617074114111,0.015574318041253676,0.011743320414713009,"[1.1223815457471862, 1.155680907864986]","[1.9870752198272053, 2.0337800053830133]","[1.9722900236520322, 2.030212408750772]","[1.9675065592607413, 2.0111810961231043]",1.545,0.4059687731939139,0.46542761260510934,0.4562512162014021,0.44434382769192293,0.4920343147395503,0.8980030879334642,0.02660670213444094,0.035783098538148206,0.04769048704762735
IWM230317P00185000,iwm,Put,185.0,192.15,0.2387771435546875,28,0.0382800006866455,1.6318476537756847,2.680491472390204,2.923220381439114,2.961942582413547,2.8250775599314153,0.021090180859036682,0.013911659170975806,0.0182130104857284,0.02157076160450086,"[1.60597825526561, 1.6577170522857594]","[2.6412732679627804, 2.719709676817627]","[2.8893524135329947, 2.957088349345233]","[2.9218307150040244, 3.0020544498230692]",2.26,0.628152346224315,0.420491472390204,0.663220381439114,0.701942582413547,0.5650775599314155,1.1932299061557305,0.1445860875412115,0.09814282150769849,0.1368650224821315
IWM230317P00185000,iwm,Put,185.0,193.13,0.2395095581054687,26,0.0395499992370605,1.4189333488175389,2.3587469155041236,2.4060370105660613,2.406110412990019,2.399153662908134,0.013503451672883094,0.00883537044175485,0.014320894690463909,0.012544410383093209,"[1.4025035530517862, 1.4353631445832915]","[2.3336365984460294, 2.383857232562218]","[2.379406618948838, 2.432667402183285]","[2.3827834792802567, 2.4294373466997814]",1.87,0.45106665118246125,0.4887469155041235,0.5360370105660612,0.5361104129900189,0.5291536629081337,0.980220314090595,0.04040674740401018,0.00688334765792753,0.006956750081885232
IWM230317P00185000,iwm,Put,185.0,187.39,0.2371292108154296,24,0.0395499992370605,2.118837417884949,4.056357863326607,4.072296088099389,4.040251529158692,4.02068578395189,0.029341903855552975,0.012601344047047196,0.025439565045339948,0.03319782713299135,"[2.095404613292112, 2.142270222477786]","[4.0017951835948296, 4.110920543058384]","[4.024989994843892, 4.119602181354885]","[3.978518574863515, 4.101984483453868]",3.505,1.386162582115051,0.551357863326607,0.5672960880993889,0.5352515291586917,0.5156857839518905,1.9018483660669414,0.0356720793747165,0.051610304147498454,0.01956574520680121
IWM230317P00185000,iwm,Put,185.0,188.65,0.2338943798828124,23,0.0392300009727478,1.860897049897029,3.3398890514165473,3.406514107867432,3.382370681024042,3.3792499654194046,0.029940862108260476,0.010128458864169748,0.017266140557854838,0.021235539314726097,"[1.8420626940930314, 1.8797314057010266]","[3.2842125800413897, 3.395565522791705]","[3.3744068900774793, 3.4386213256573845]","[3.3428821755656037, 3.42185918648248]",2.865,1.0041029501029712,0.47488905141654714,0.5415141078674317,0.5173706810240417,0.5142499654194044,1.5183529155223756,0.03936091400285724,0.02726414244802733,0.0031207156046373363
IWM230317P00185000,iwm,Put,185.0,188.18,0.2418288708496093,22,0.0387899994850158,2.005211480217853,3.587184191170285,3.542562768071761,3.517387317742528,3.621516483014929,0.014681119630041322,0.015540482736115638,0.01988217683075747,0.02299954755787946,"[1.9763132060437516, 2.0341097543919546]","[3.559883943973604, 3.6144844383669663]","[3.505590905164444, 3.579534630979078]","[3.47461855421736, 3.5601560812676962]",3.09,1.0847885197821467,0.49718419117028523,0.4525627680717612,0.42738731774252825,0.5315164830149293,1.616305002797076,0.034332291844644036,0.07895371494316805,0.10412916527240101
IWM230317P00185000,iwm,Put,185.0,186.89,0.2232743688964843,21,0.0394899988174438,1.8853991332932365,3.5773209667673416,3.6819820401172527,3.583800264103801,3.6273038983747483,0.01142537558833662,0.008639101404331495,0.012915777960712265,0.022523904944286265,"[1.869334309230851, 1.901463957355622]","[3.5560749320140888, 3.5985670015205944]","[3.6579645305573294, 3.705999549677176]","[3.5419159808673024, 3.6256845473403]",3.175,1.2896008667067633,0.40232096676734175,0.5069820401172529,0.4088002641038013,0.4523038983747485,1.7419047650815118,0.049982931607406744,0.054678141742504405,0.04350363427094717
IWM230317P00185000,iwm,Put,185.0,189.34,0.2478102563476562,18,0.0392199993133544,1.7561210074555835,2.83887317334077,2.8703549643062476,2.8340763015759824,2.8841061983689684,0.009843397776012506,0.013697435832330362,0.01246300935783182,0.01041292184951125,"[1.7306499675344786, 1.7815920473766884]","[2.820568902323829, 2.857177444357711]","[2.8471793997132626, 2.8935305288992326]","[2.814712973185845, 2.85343962996612]",2.38,0.6238789925444164,0.45887317334077027,0.4903549643062477,0.45407630157598255,0.5041061983689685,1.127985190913385,0.04523302502819826,0.01375123406272083,0.05002989679298597
IWM230317P00185000,iwm,Put,185.0,189.48,0.2262040270996093,17,0.0391599988937377,1.28116250681835,2.288800857196706,2.33186890757838,2.293234763182684,2.338755297307081,0.016210975981202365,0.007735285231365143,0.017483987695269775,0.009602784627146366,"[1.2667783723466857, 1.2955466412900145]","[2.258655768624531, 2.3189459457688804]","[2.2993565925715678, 2.3643812225851923]","[2.2753779238745198, 2.3110916024908486]",1.92,0.6388374931816498,0.36880085719670586,0.41186890757838013,0.3732347631826842,0.41875529730708116,1.057592790488731,0.04995444011037531,0.006886389728701037,0.04552053412439694
IWM230317P00185000,iwm,Put,185.0,187.84,0.2362136926269531,16,0.0399399995803833,1.7086289885455814,2.8897638666647643,3.063944249922876,3.0142502962282625,2.9615849022989096,0.015094342191245171,0.014462056465760497,0.01081879504560896,0.016805654927721674,"[1.681736099826132, 1.735521877265031]","[2.861695212265336, 2.9178325210641924]","[3.043826180827452, 3.0840623190183]","[2.9829993735881315, 3.0455012188683934]",2.525,0.8163710114544185,0.36476386666476435,0.538944249922876,0.48925029622826255,0.43658490229890967,1.2529559137533282,0.07182103563414532,0.10235934762396637,0.05266539392935288
IWM230317P00185000,iwm,Put,185.0,188.8,0.2282792016601562,15,0.0407299995422363,1.425118443411966,2.345362309171862,2.3573670194725533,2.3527834017591385,2.3645602331810167,0.01306819178130414,0.010271505354301094,0.009931582411924217,0.01840583105498035,"[1.40601808578797, 1.4442188010359618]","[2.321061378790966, 2.369663239552758]","[2.338898764888963, 2.3758352740561435]","[2.3185568747418728, 2.387009928776404]",1.9649999999999999,0.5398815565880339,0.3803623091718622,0.3923670194725535,0.3877834017591386,0.39956023318101686,0.9394417897690508,0.019197924009154654,0.007193213708463375,0.011776831421878242
IWM230317P00185000,iwm,Put,185.0,189.19,0.2227860925292968,14,0.0396399998664855,1.1987404233836665,1.9959027686549784,2.087326027152632,2.0560360142649508,2.037949273761434,0.012529722180563045,0.005975498075076612,0.01609375363122949,0.0175735724696356,"[1.1876286976649362, 1.2098521491023968]","[1.972603148363406, 2.019202388946551]","[2.057398919171303, 2.117253135133961]","[2.0233571120667744, 2.088714916463127]",1.665,0.46625957661633355,0.33090276865497836,0.4223260271526321,0.3910360142649507,0.37294927376143416,0.8392088503777677,0.0420465051064558,0.04937675339119796,0.018086740503516552
IWM230317P00185000,iwm,Put,185.0,190.29,0.2222978161621093,11,0.0398300004005432,0.8466545827617833,1.3580647404846031,1.419641093697341,1.363077112686468,1.3650106697417854,0.0076291638309847025,0.004018649830601502,0.006462048023263665,0.005453995608877438,"[0.8391817103557968, 0.8541274551677698]","[1.3438779438547552, 1.372251537114451]","[1.4076246049773027, 1.4316575824173792]","[1.3529351458553218, 1.3732190795176142]",1.07,0.22334541723821677,0.28806474048460307,0.34964109369734087,0.29307711268646797,0.29501066974178536,0.5183560869800021,0.006945929257182293,0.05463042395555551,0.001933557055317392
IWM230317P00185000,iwm,Put,185.0,186.51,0.2349930017089843,10,0.0397499990463256,1.515165341970355,2.5940646407418444,2.6045685658250983,2.627000455086157,2.6394034833526945,0.011490249448936066,0.010975062825960646,0.017110202445046394,0.012123710762259227,"[1.49475668543065, 1.53557399851006]","[2.5726979699284276, 2.615431311555261]","[2.572751322446794, 2.6363858092034027]","[2.6044558325307032, 2.6495450776416107]",2.3200000000000003,0.8048346580296453,0.2740646407418441,0.28456856582509804,0.3070004550861567,0.3194034833526942,1.1242381413823395,0.04533884261085008,0.034834917527596154,0.012403028266537497
IWM230317P00185000,iwm,Put,185.0,185.58,0.2304764453125,9,0.0397600007057189,1.6489191893057704,2.7521398767787844,2.909367084792959,2.7724714792845466,2.813401517343962,0.009141583688954564,0.012574129546876929,0.02098631347155273,0.01182812132660545,"[1.6255369913833175, 1.6723013872282233]","[2.7351406627701382, 2.7691390907874305]","[2.870342026762094, 2.948392142823824]","[2.7504765194840752, 2.794466439085018]",2.5300000000000002,0.8810808106942298,0.2221398767787841,0.37936708479295866,0.24247147928454638,0.2834015173439619,1.1644823280381917,0.0612616405651778,0.09596556744899676,0.04093003805941553
IWM230317P00185000,iwm,Put,185.0,181.64,0.2041095214843749,8,0.0392499995231628,3.459851694509603,4.582974486900142,4.487033881158132,4.448919320491362,4.510587589167443,0.01531873683802568,0.008366251804106222,0.020754819363722105,0.02274083882741796,"[3.4442942473858555, 3.475409141633351]","[4.554488559875662, 4.611460413924621]","[4.4484392975411815, 4.525628464775082]","[4.406631638278214, 4.491207002704511]",4.395,0.9351483054903964,0.18797448690014207,0.09203388115813205,0.05391932049136283,0.11558758916744338,1.0507358946578398,0.07238689773269869,0.023553708009311336,0.06166826867608055
IWM230317P00185000,iwm,Put,185.0,175.48,0.2651440673828125,7,0.0369499993324279,9.490954984852326,10.010239406207607,9.844045982122179,9.6849582482293,9.802578588426854,0.01891023972420247,0.012078219241083718,0.027648974221668052,0.027934377522225527,"[9.468494955965799, 9.513415013738854]","[9.97507490703938, 10.045403905375833]","[9.792631386368756, 9.895460577875602]","[9.633012931328423, 9.736903565130177]",9.7,0.20904501514767304,0.31023940620760726,0.14404598212217934,0.015041751770699108,0.10257858842685508,0.3116236035745281,0.20766081778075218,0.04146739369532426,0.11762034019755419
IWM230317P00185000,iwm,Put,185.0,174.45,0.4777884252929688,4,0.0351500010490417,11.329009530098842,11.507492519353656,11.336877648414742,11.365635802616126,11.406786501290014,0.025712198251778416,0.03010582131527604,0.03053626043385327,0.011446212781596835,"[11.273026309154007, 11.384992751043677]","[11.459679451554162, 11.55530558715315]","[11.280094005251684, 11.3936612915778]","[11.344351020101039, 11.386920585131213]",11.21,0.11900953009884141,0.2974925193536553,0.12687764841474092,0.15563580261612486,0.1967865012900134,0.077776971191172,0.10070601806364188,0.06990885287527249,0.04115069867388854
IWM230317P00185000,iwm,Put,185.0,175.56,1.0000000000000004e-05,3,0.0363800001144409,9.414654586799672,9.414652323518851,9.363946021298101,9.359894032281202,9.359894728558317,4.1617330064349263e-07,2.4553455260334585e-07,2.399754257945224e-07,8.164842651653031e-07,"[9.414654130216377, 9.414655043382968]","[9.414651549624606, 9.414653097413096]","[9.36394557505227, 9.363946467543933]","[9.35989251398949, 9.359895550572915]",8.815000000000001,0.5996545867996712,0.5996523235188498,0.5489460212981001,0.544894032281201,0.5448947285583152,0.054759858241355985,0.05475759496053456,0.004051292739784884,6.962771141871826e-07
IWM230317P00185000,iwm,Put,185.0,173.06,1.0000000000000004e-05,2,0.0349200010299682,11.916016849759648,11.916015703290277,11.892026874418901,11.88873480214475,11.888735674015521,4.7012673150475624e-07,3.682394397386686e-07,5.24068296247067e-07,6.179461690858956e-07,"[11.916016165000721, 11.916017534518575]","[11.916014829067036, 11.916016577513519]","[11.89202589988873, 11.892027848949073]","[11.888733653044165, 11.888735951245335]",11.600000000000001,0.31601684975964695,0.31601570329027595,0.29202687441889985,0.28873480214474867,0.2887356740155198,0.02728117574412714,0.027280029274756146,0.0032912004033800457,8.718707711352636e-07
IWM230317P00185000,iwm,Put,185.0,175.96,0.5307664111328125,1,0.0358500003814697,9.195609677392374,9.087686652183747,9.123727447660706,9.185461964578904,9.192819364180707,0.021661000486457853,0.023684767222876768,0.019759010313785606,0.020246543937855865,"[9.151566714983888, 9.23965263980086]","[9.047406981238373, 9.12796632312912]","[9.086984618808312, 9.160470276513099]","[9.147812543532645, 9.223111385625163]",9.280000000000001,0.0843903226076268,0.19231334781625442,0.1562725523392956,0.09453803542109718,0.08718063581929414,0.002790313211667339,0.10513271199696028,0.06909191652000146,0.0073573996018030385
QQQ230317C00304000,qqq,Call,304.0,264.07,0.2497633618164062,80,0.0385999989509582,1.995591664701518,3.6654540362120764,3.9272174371497894,3.5972735126137607,3.8761835598688563,0.043308744291616075,0.025953471832973696,0.04686044919834978,0.03464742673610558,"[1.9473299370876074, 2.0438533923154285]","[3.584919345757023, 3.7459887266671297]","[3.840078180805559, 4.01435669349402]","[3.532844958221419, 3.6617020670061025]",1.87,0.12559166470151784,1.7954540362120763,2.0572174371497893,1.7272735126137606,2.006183559868856,1.8805918951673384,0.21072952365677988,0.051033877280933115,0.2789100472550956
QQQ230317C00304000,qqq,Call,304.0,262.38,0.2442092181396484,79,0.0388700008392334,1.5774403719827712,2.9079852772047534,3.619457059212187,3.2391030312760076,3.2687703669019683,0.044546758110094516,0.019778762210179237,0.058750453428710846,0.03427342288263874,"[1.5406608135302013, 1.614219930435341]","[2.8251484405831224, 2.9908221138263844]","[3.5102077688352504, 3.7287063495891233]","[3.175369955015406, 3.302836107536609]",1.5,0.0774403719827712,1.4079852772047534,2.119457059212187,1.7391030312760076,1.7687703669019683,1.691329994919197,0.3607850896972149,0.35068669231021854,0.02966733562596069
QQQ230317C00304000,qqq,Call,304.0,266.83,0.2409743872070312,78,0.0383500003814697,1.8961321689653623,3.554157235431283,3.8828839980413523,3.8333237940699587,3.918116296035251,0.016181238028314313,0.023795567329383024,0.04216688488258395,0.049856991192926435,"[1.8518831684362653, 1.9403811694944593]","[3.524067446011041, 3.584247024851525]","[3.8044726500094916, 3.961295346073213]","[3.7406123239403586, 3.926035264199559]",1.92,0.023867831034637632,1.634157235431283,1.9628839980413524,1.9133237940699588,1.998116296035251,2.0219841270698886,0.363959060603968,0.0352322979938986,0.0847925019652922
QQQ230317C00304000,qqq,Call,304.0,266.28,0.2471999108886718,76,0.0387899994850158,1.8611102005916895,3.7519666224232546,4.078676130397185,4.013868487452863,3.9242878791590314,0.02788650470286119,0.02778672854239084,0.04001423452156024,0.05012251007035332,"[1.8094394440615067, 1.9127809571218723]","[3.7001103273296776, 3.8038229175168317]","[4.004267739119639, 4.153084521674732]","[3.920663272215819, 4.107073702689908]",1.955,0.09388979940831055,1.7969666224232546,2.123676130397185,2.0588684874528633,1.9692878791590314,2.063177678567342,0.1723212567357768,0.1543882512381538,0.08958060829383196
QQQ230317C00304000,qqq,Call,304.0,262.81,0.2532423309326171,73,0.0379299998283386,1.6741358082954032,2.891039643255949,3.0743427596916337,3.221707514950893,3.263611192271185,0.02518592624979399,0.01960614465278363,0.029656605314145747,0.03497606055276801,"[1.6376772404829305, 1.710594376107876]","[2.8442052035249494, 2.9378740829869487]","[3.0191948774801247, 3.1294906419031427]","[3.156667850189713, 3.286747179712073]",1.5350000000000001,0.13913580829540306,1.356039643255949,1.5393427596916336,1.6867075149508928,1.7286111922711846,1.5894753839757816,0.3725715490152357,0.18926843257955106,0.04190367732029188
QQQ230317C00304000,qqq,Call,304.0,263.58,0.2463454272460937,72,0.0370900011062622,1.5670593953014853,2.797583078226878,3.070816015528099,3.0923405090336495,3.067174954146431,0.028547728889890225,0.018409009365686953,0.040345833685753084,0.05388566001674768,"[1.5328269580627825, 1.6012918325401881]","[2.7444972049939484, 2.850668951459807]","[2.995790999675534, 3.145841031380664]","[2.992137535698883, 3.192543482368416]",1.43,0.13705939530148536,1.3675830782268779,1.640816015528099,1.6623405090336496,1.6371749541464309,1.5001155588449455,0.269591875919553,0.003641061381668198,0.025165554887218722
QQQ230317C00304000,qqq,Call,304.0,262.83,0.2408523181152343,71,0.0372000002861022,1.337925730671496,2.3569549109215373,2.7079845629525767,2.7701845246889185,2.6840146581496,0.024759689099545838,0.01717550606392491,0.024516689452558065,0.02196343383220212,"[1.3059870520768628, 1.3698644092661292]","[2.310913079646801, 2.4029967421962737]","[2.6623946011945154, 2.753574524710638]","[2.729342464408984, 2.811026584968853]",1.205,0.13292573067149593,1.1519549109215372,1.5029845629525767,1.5651845246889184,1.4790146581496,1.346088927478104,0.32705974722806275,0.02396990480297667,0.08616986653931846
QQQ230317C00304000,qqq,Call,304.0,266.86,0.232856792602539,70,0.0356900000572204,1.4284920635592093,2.7322566708187055,3.1027151981318,3.035951350345009,3.000977156844307,0.02864240856764531,0.027244208187261688,0.05691514060756167,0.037762423460314845,"[1.377830149690723, 1.4791539774276956]","[2.678994736176813, 2.785518605460598]","[2.9968787601096722, 3.208551636153928]","[2.965730309907274, 3.106172390782744]",1.41,0.018492063559209404,1.3222566708187056,1.6927151981318003,1.625951350345009,1.5909771568443072,1.5724850932850978,0.2687204860256016,0.10173804128749309,0.034974193500701745
QQQ230317C00304000,qqq,Call,304.0,270.49,0.2423171472167968,67,0.0351699995994567,1.8627888600595455,3.7408048765043467,4.018570154218415,4.0813229105158815,3.847893573902965,0.03142603751554354,0.025223036293706317,0.025652271640841735,0.036701142810661086,"[1.8158854124192165, 1.9096923076998744]","[3.6823666501151986, 3.7992431028934948]","[3.9708685228306853, 4.066271785606146]","[4.013075372427471, 4.149570448604292]",1.975,0.11221113994045462,1.7658048765043466,2.0435701542184153,2.1063229105158814,1.872893573902965,1.9851047138434197,0.10708869739861848,0.1706765803154502,0.23342933661291632
QQQ230317C00304000,qqq,Call,304.0,271.83,0.233406103515625,66,0.0362100005149841,1.7967292744381471,3.38081595105408,3.7663638827978883,3.745838094429047,3.7073001269097787,0.047618160263557814,0.029290969341850846,0.04031093510293794,0.045218635853873694,"[1.7422613098813666, 1.8511972389949276]","[3.292267694585533, 3.469364207522627]","[3.6914037625365093, 3.8413240030592672]","[3.661751868867516, 3.8299243199905777]",1.885,0.08827072556185289,1.49581595105408,1.8813638827978882,1.8608380944290468,1.8223001269097787,1.9105708524716316,0.32648417585569867,0.059063755888109526,0.03853796751926808
QQQ230317C00304000,qqq,Call,304.0,275.92,0.2385330053710937,65,0.0355399990081787,2.2401184515964188,4.340494684200959,4.66960588522806,4.763307966844221,4.78266644088373,0.028771679406424187,0.01964259337569803,0.044977980888452326,0.04033034322835921,"[2.2035921056327803, 2.276644797560057]","[4.286992364224506, 4.393997004177411]","[4.585967169135199, 4.7532446013209215]","[4.688311756241303, 4.838304177447139]",2.645,0.40488154840358126,1.6954946842009586,2.0246058852280604,2.118307966844221,2.1376664408837303,2.5425479892873115,0.44217175668277164,0.11306055565566986,0.01935847403950941
QQQ230317C00304000,qqq,Call,304.0,279.09,0.2257767852783203,64,0.0344899988174438,2.2883882637088373,4.601585527774513,4.983834679334371,5.1166992304472165,4.917930615611525,0.03369711887390567,0.019595213275448223,0.04390888442343193,0.03813257763650755,"[2.251950023317636, 2.3248265041000384]","[4.5389241165023675, 4.6642469390466585]","[4.9021839994749605, 5.065485359193781]","[5.045789870537561, 5.187608590356872]",2.8,0.5116117362911625,1.8015855277745132,2.183834679334371,2.3166992304472167,2.1179306156115247,2.6295423519026873,0.31634508783701154,0.0659040637228463,0.19876861483569197
QQQ230317C00304000,qqq,Call,304.0,278.97,0.2117388397216796,63,0.03510999917984,1.825311618375756,3.949121538926303,4.078349428342613,4.108420353695932,4.17329153104977,0.047418105241045214,0.02561396881192716,0.045541602203637815,0.04560565691834366,"[1.7776812129383657, 1.8729420238131465]","[3.8609452943822657, 4.03729778347034]","[3.9936626313391925, 4.163036225346034]","[4.023614443873486, 4.193226263518378]",2.2699999999999996,0.4446883816242435,1.6791215389263034,1.8083494283426136,1.8384203536959323,1.9032915310497707,2.347979912674014,0.22416999212346722,0.09494210270715708,0.0648711773538384
QQQ230317C00304000,qqq,Call,304.0,279.05,0.2122881506347656,58,0.03375,1.5749994644454013,3.5666501584089625,3.6822456986014567,3.844688371770436,3.776186204030701,0.03913263211064395,0.010355740328662105,0.05266178363802979,0.035936993541469765,"[1.5557424678401415, 1.594256461050661]","[3.493881149164511, 3.639419167653414]","[3.5843185821849057, 3.7801728150180076]","[3.777861805955925, 3.911514937584947]",2.05,0.47500053555459854,1.5166501584089627,1.6322456986014569,1.794688371770436,1.726186204030701,2.2011867395852995,0.20953604562173833,0.09394050542924415,0.06850216773973505
QQQ230317C00304000,qqq,Call,304.0,276.36,0.2056353851318359,57,0.0339700007438659,1.0771106241613377,2.659840970214327,2.995218826211899,2.8166079883920405,2.8541591632063543,0.021132491757881962,0.011412158573561468,0.03255514093143469,0.027359932792374513,"[1.0558891670819721, 1.0983320812407034]","[2.62054408663799, 2.6991378537906643]","[2.93468097778157, 3.0557566746422276]","[2.765730879061224, 2.867485097722857]",1.43,0.3528893758386622,1.2298409702143271,1.565218826211899,1.3866079883920406,1.4241591632063544,1.7770485390450166,0.19431819299202724,0.1410596630055445,0.037551174814313804
QQQ230317C00304000,qqq,Call,304.0,281.45,0.2065509033203124,56,0.0348399996757507,1.7082416633103124,3.7364467287846534,4.157759746442786,3.962995038747172,3.968966504766584,0.01477638586250441,0.01032695238126195,0.03228952167373826,0.056177695145639174,"[1.689038199276145, 1.7274451273444797]","[3.708969329452353, 3.7639241281169538]","[4.097715829781835, 4.217803663103737]","[3.858529915986542, 4.067460161507801]",2.2,0.4917583366896878,1.5364467287846533,1.957759746442786,1.7629950387471718,1.768966504766584,2.2607248414562715,0.23251977598193063,0.18879324167620215,0.005971466019412119
QQQ230317C00304000,qqq,Call,304.0,289.15,0.2221757470703124,53,0.0352500009536743,3.3245140597306713,6.337997455901746,6.906443514574445,6.812772693318753,6.738587421786136,0.05473147494890436,0.028240036116012893,0.05260728309050694,0.04460932248797575,"[3.2720003559915654, 3.377027763469777]","[6.236221649069781, 6.439773262733712]","[6.808617744544084, 7.004269284604805]","[6.729819515231014, 6.895725871406492]",4.359999999999999,1.0354859402693282,1.9779974559017468,2.5464435145744453,2.452772693318754,2.3785874217861362,3.4140733620554644,0.40058996588438944,0.16785609278830904,0.07418527153261767
QQQ230317C00304000,qqq,Call,304.0,288.44,0.2243729907226562,52,0.0346900010108947,3.2628255203799563,6.305216890311986,6.5384539480699795,6.715129089632963,6.468173861058361,0.04350014720334903,0.020866642477126267,0.05422036552289174,0.04101625424403648,"[3.2240229963119256, 3.301628044447987]","[6.224326276948043, 6.3861075036759285]","[6.437628573768115, 6.639279322371844]","[6.638857394546927, 6.791400784718999]",4.16,0.8971744796200438,2.1452168903119855,2.3784539480699793,2.5551290896329633,2.3081738610583606,3.2053483406784045,0.16295697074637516,0.0702800870116187,0.24695522857460261
QQQ230317C00304000,qqq,Call,304.0,286.95,0.2166216033935546,51,0.0346199989318847,2.6263595090734793,5.117917214412044,5.459195612563463,5.4017045030813176,5.491367853943061,0.03835099573182137,0.014789286148982787,0.038159254766731175,0.0486079826243037,"[2.5988581210387744, 2.653860897108184]","[5.046601695561889, 5.189232733262199]","[5.3882366452486545, 5.530154579878272]","[5.311315624384349, 5.492093381778286]",3.4000000000000004,0.7736404909265211,1.7179172144120436,2.059195612563463,2.001704503081317,2.0913678539430602,2.8650083448695813,0.37345063953101665,0.03217224137959729,0.08966335086174304
QQQ230317C00304000,qqq,Call,304.0,291.87,0.2238541970825194,50,0.0349300003051757,3.969913274380617,7.00448967414413,7.696081075910338,7.284860472520029,7.460595376467182,0.05041126030421194,0.013722628972223797,0.07292899433637744,0.03829136537968079,"[3.944395386605664, 3.99543116215557]","[6.910747513976379, 7.098231834311881]","[7.560466107613613, 7.831696044207063]","[7.213655839174174, 7.356065105865885]",4.995,1.0250867256193832,2.00948967414413,2.701081075910338,2.2898604725200293,2.4655953764671823,3.4906821020865655,0.45610570232305214,0.23548569944315556,0.17573490394715297
QQQ230317C00304000,qqq,Call,304.0,295.78,0.2366409344482422,49,0.0351799988746643,5.31898593824419,9.14632735674294,9.732986496913451,9.773702772231175,9.602241960559184,0.04165351312240019,0.047082507789618165,0.05062551693091797,0.07839906779610964,"[5.231433753282352, 5.406538123206029]","[9.06887064816025, 9.223784065325631]","[9.638845916255983, 9.82712707757092]","[9.627915939567298, 9.919489604895052]",6.875,1.5560140617558096,2.2713273567429404,2.857986496913451,2.898702772231175,2.7272419605591836,4.283256022314993,0.45591460381624316,0.13074453635426764,0.17146081167199156
QQQ230317C00304000,qqq,Call,304.0,292.09,0.2354202435302734,46,0.0355100011825561,3.999632863464608,7.191628795500098,7.640076505279179,7.418546512845803,7.595747466650721,0.061807856862694396,0.01982114028869713,0.05369761420947004,0.05972706215410455,"[3.9627745009392963, 4.03649122598992]","[7.076694116567582, 7.306563474432615]","[7.540223212156301, 7.739929798402057]","[7.307481171630133, 7.529611854061473]",5.175000000000001,1.1753671365353928,2.0166287955000977,2.4650765052791783,2.2435465128458025,2.4207474666507203,3.596114603186113,0.4041186711506226,0.04432903862845805,0.17720095380491774
QQQ230317C00304000,qqq,Call,304.0,293.72,0.2382278326416015,45,0.0352900004386901,4.561308170559955,7.921330054551015,8.153870390294271,8.003686345010866,8.236521138215267,0.043803751666779196,0.0316716684864154,0.05342819686903846,0.08378825380612427,"[4.502413181580967, 4.620203159538943]","[7.839874874102917, 8.002785234999111]","[8.054518091658066, 8.253222688930476]","[7.847878062078222, 8.159494627943511]",5.75,1.188691829440045,2.1713300545510146,2.403870390294271,2.253686345010866,2.4865211382152665,3.6752129676553116,0.31519108366425197,0.08265074792099547,0.23283479320440037
QQQ230317C00304000,qqq,Call,304.0,301.34,0.2357254162597656,44,0.0339700007438659,5.01887146243036,10.939369382232975,11.658214619895746,11.568149276694916,11.427314669618795,0.03684191001496543,0.042981137905578844,0.04633252551186073,0.06462729186700511,"[4.9389459717875415, 5.098796953073178]","[10.870860080766054, 11.007878683699897]","[11.572057063006689, 11.744372176784804]","[11.447971722933211, 11.68832683045662]",8.64,3.621128537569641,2.2993693822329746,3.018214619895746,2.9281492766949153,2.7873146696187945,6.408443207188435,0.4879452873858199,0.23089995027695132,0.14083460707612083
